environment_steps,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,epsilon,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates
1500217,0.024285715,0.07410693,0.033333335,0.14529663,0.05,3.004255771636963,50.0,0.057619054,0.011638379053329118,0.0,0.15806296,0.002116224219566903,29979
1600245,0.057946432,0.13684501,0.10366072,0.1813055,0.05,1.180179476737976,50.0,0.16160715,0.012689966647303663,0.0,0.2347346,0.003017933994618644,31983
1700291,0.035555556,0.09671135,0.014285715,0.062269986,0.05,1.209658145904541,50.0,0.04984127,0.011166904357378372,0.0,0.11052044,0.002138925714364828,33988
1800304,0.064166665,0.10017692,0.15333334,0.17293222,0.05,1.4736672639846802,50.0,0.2175,0.013376285345293582,0.0,0.19709523,0.002282177963144131,35994
1900339,0.061309528,0.13580172,0.08559524,0.12126851,0.05,1.342152714729309,50.0,0.14690477,0.008486333399196156,0.0,0.18161549,0.002846879977149673,38006
2000371,0.08011904,0.11147404,0.05261905,0.11270207,0.05,1.3107883930206299,50.0,0.1327381,0.007969393802341074,0.0,0.1657541,0.002068832837075716,40022
2100373,0.068809524,0.13542974,0.11,0.23596139,0.05,1.9358161687850952,47.9,0.17880952,0.00870787079911679,9.153687781435416,0.29850146,0.0026567149254026205,42038
2200381,0.109404765,0.16383907,0.08753969,0.15103513,0.05,1.731451392173767,50.0,0.19694446,0.008517854189267381,0.0,0.22140202,0.002251657619177251,44056
2300389,0.07261904,0.15886949,0.07416667,0.13202222,0.05,1.5775282382965088,47.9,0.14678572,0.008071810397086664,9.153687781435416,0.25810805,0.002163974104419568,46085
2400425,0.14166667,0.18106766,0.135,0.15384075,0.05,1.4745421409606934,50.0,0.27666667,0.010540683459839783,0.0,0.27087307,0.004025278712049647,48121
2500439,0.10416667,0.15337636,0.0904762,0.18386595,0.05,1.4248584508895874,47.9,0.19464287,0.008967281354125589,9.153687781435416,0.2705624,0.0027843941044414116,50146
2600448,0.06047619,0.13875131,0.09428571,0.16183892,0.05,1.4841854572296143,50.0,0.15476191,0.010394645904307253,0.0,0.2050358,0.0023317838033897796,52183
2700487,0.19714285,0.15799122,0.115535714,0.20800091,0.05,1.3709276914596558,48.25,0.31267858,0.00966161874239333,7.628073151196179,0.252408,0.0030610330666448688,54233
2800533,0.06125,0.12808079,0.116964296,0.15715453,0.05,1.417411208152771,50.0,0.17821428,0.010725654251291416,0.0,0.21785685,0.0026121913657703028,56293
2900534,0.09464286,0.14188933,0.08083333,0.16660626,0.05,1.6382352113723755,47.95,0.17547621,0.008379608258837833,8.935742834258383,0.2506229,0.0015394972883564571,58380
3000581,0.06761905,0.12848629,0.081488095,0.12942533,0.05,1.0609993934631348,50.0,0.14910714,0.008289760397747158,0.0,0.20695765,0.0001278480294287571,60459
3100594,0.051666666,0.13185641,0.13291666,0.26817897,0.05,1.4712165594100952,47.95,0.18458334,0.00924573749944102,8.935742834258383,0.29441887,0.0026247364169406633,62571
3200594,0.12436508,0.19756551,0.099563494,0.16828084,0.05,1.4789525270462036,43.95,0.22392857,0.00801551459589973,14.434247469127028,0.3421379,0.002621559736783268,64690
3300636,0.24309525,0.32803693,0.09547619,0.13302878,0.05,1.8188172578811646,42.1,0.33857143,0.007472368702292442,15.852129194527782,0.3966238,0.0028067525231417626,66868
3400660,0.19095239,0.2229042,0.10583334,0.17314693,0.05,2.5902469158172607,45.5,0.29678568,0.009611458345898428,11.047624178980746,0.34139925,0.0032354971343638763,69095
3500667,0.18224207,0.19744387,0.25799602,0.23575005,0.05,3.2095749378204346,43.05,0.4402381,0.008106222993228584,12.511894340986101,0.374012,0.0026101671392360724,71388
3600703,0.1654762,0.24085484,0.17166667,0.22067961,0.05,1.8893569707870483,44.75,0.33714288,0.009653368793078699,12.061819929015687,0.41350666,0.003332870655867691,73681
3700752,0.22413962,0.24722138,0.21271102,0.22186118,0.05,2.017348289489746,40.15,0.43685064,0.00704108530189842,15.30775947028173,0.4242826,0.0026740251075825995,76004
3800787,0.18472221,0.25167876,0.25325397,0.23106062,0.05,2.660576820373535,46.7,0.4379762,0.008535233352449722,9.3706990134141,0.3947081,0.0017210485889945708,78317
3900803,0.13434525,0.15284216,0.22702384,0.25995517,0.05,3.1634273529052734,44.75,0.36136904,0.008317508053733037,11.374862636533242,0.3721339,0.0021523348172426005,80699
