environment_steps,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,agent3/mean_episode_returns,agent3/std_episode_returns,agent4/mean_episode_returns,agent4/std_episode_returns,epsilon,loss,mean_action_mask,mean_battle_won,mean_episode_length,mean_episode_returns,mean_episode_time,std_action_mask,std_battle_won,std_episode_length,std_episode_returns,std_episode_time,updates
1100708,19.107695,2.6169486,19.107695,2.6169486,19.107695,2.6169486,19.107695,2.6169486,19.107695,2.6169486,0.05,14.351773262023926,15.42,0.89,62.63,95.53848,0.20246403086173814,4.450124,0.3128897569432403,20.931629176917887,13.084743,0.054349072308884444,18211
1150708,16.50434,3.7848265,16.50434,3.7848265,16.50434,3.7848265,16.50434,3.7848265,16.50434,3.7848265,0.05,16.217702865600586,9.44,0.51,68.01,82.52169,0.21509730042715092,5.3203754,0.4998999899979995,23.306005663776883,18.924133,0.0584105989978865,18973
1200754,19.64194,2.1511617,19.64194,2.1511617,19.64194,2.1511617,19.64194,2.1511617,19.64194,2.1511617,0.05,12.995126724243164,18.14,0.93,56.24,98.20968,0.1831093654007418,4.791701,0.2551470164434615,17.13424640887366,10.755809,0.04909018972084183,19785
1250759,16.182917,4.256395,16.182917,4.256395,16.182917,4.256395,16.182917,4.256395,16.182917,4.256395,0.05,11.344407081604004,11.34,0.53,85.76,80.91459,0.26649597999814434,5.3688364,0.49909918853871116,41.53074042200548,21.281975,0.11043811072939752,20632
1300799,19.664557,1.823541,19.664557,1.823541,19.664557,1.823541,19.664557,1.823541,19.664557,1.823541,0.05,10.704668998718262,14.19,0.9,57.46,98.32279,0.19094382169190793,4.7448816,0.3,6.6864340271926705,9.117705,0.01913444074986873,21506
1350835,19.45755,1.987699,19.45755,1.987699,19.45755,1.987699,19.45755,1.987699,19.45755,1.987699,0.05,11.650506019592285,15.87,0.92,56.71,97.28775,0.19083851703966503,4.8013644,0.2712931993250107,14.530860263590728,9.938496,0.03973186349642552,22397
1400846,19.847082,1.1382536,19.847082,1.1382536,19.847082,1.1382536,19.847082,1.1382536,19.847082,1.1382536,0.05,10.521036148071289,17.82,0.98,55.39,99.23541,0.18122233086032793,3.9455798,0.13999999999999999,10.70877677421656,5.6912675,0.03308088252426188,23260
1450878,19.251299,2.670898,19.251299,2.670898,19.251299,2.670898,19.251299,2.670898,19.251299,2.670898,0.05,11.190347671508789,16.48,0.87,62.01,96.25649,0.20438393961754628,5.8266287,0.33630343441600474,26.97646937610628,13.35449,0.07221039690552437,24165
1500908,19.740047,2.0449734,19.740047,2.0449734,19.740047,2.0449734,19.740047,2.0449734,19.740047,2.0449734,0.05,9.677276611328125,17.7,0.93,53.3,98.70024,0.18752981582889333,5.412023,0.2551470164434615,5.953990258641678,10.224867,0.022209726793930462,25001
1550923,19.729387,1.9421577,19.729387,1.9421577,19.729387,1.9421577,19.729387,1.9421577,19.729387,1.9421577,0.05,9.854216575622559,17.6,0.93,56.34,98.646935,0.18319404993730132,4.6173587,0.2551470164434615,18.596354481456842,9.710788,0.05047138542408153,25857
1600971,19.549362,2.0288632,19.549362,2.0288632,19.549362,2.0288632,19.549362,2.0288632,19.549362,2.0288632,0.05,8.353754997253418,19.36,0.95,59.07,97.74682,0.1994605858094292,4.2415094,0.21794494717703375,19.402193174999578,10.144317,0.05366291369671597,26747
1651012,19.591593,2.4642262,19.591593,2.4642262,19.591593,2.4642262,19.591593,2.4642262,19.591593,2.4642262,0.05,8.132086753845215,17.15,0.92,57.79,97.95796,0.20429699835018256,4.864926,0.2712931993250107,15.829905242925493,12.321131,0.049286752054077884,27582
1701056,18.71598,2.9994812,18.71598,2.9994812,18.71598,2.9994812,18.71598,2.9994812,18.71598,2.9994812,0.05,8.527070999145508,15.81,0.83,62.65,93.57991,0.21096687748969997,5.245369,0.375632799419859,28.080019586887754,14.997406,0.07813075389565156,28443
1751082,19.57088,1.7428311,19.57088,1.7428311,19.57088,1.7428311,19.57088,1.7428311,19.57088,1.7428311,0.05,7.670202732086182,16.61,0.93,52.78,97.854416,0.18140977834060323,4.4156427,0.2551470164434615,19.277230091483577,8.714155,0.057493197886263725,29319
1801092,18.023039,3.2357986,18.023039,3.2357986,18.023039,3.2357986,18.023039,3.2357986,18.023039,3.2357986,0.05,9.827560424804688,12.73,0.7,65.55,90.1152,0.2079818903899286,5.631794,0.45825756949558394,30.212042301042807,16.178991,0.07595344687966829,30169
1851115,20.072329,1.0225832,20.072329,1.0225832,20.072329,1.0225832,20.072329,1.0225832,20.072329,1.0225832,0.05,9.605456352233887,18.2,0.98,54.94,100.36163,0.1847877008485375,4.1761227,0.13999999999999999,10.964323964567992,5.112916,0.02901524136562821,31026
1901121,19.987768,1.3163837,19.987768,1.3163837,19.987768,1.3163837,19.987768,1.3163837,19.987768,1.3163837,0.05,8.719383239746094,17.27,0.96,53.82,99.93885,0.18215450921270532,4.406484,0.19595917942265423,9.722530534793915,6.58192,0.026383069237062674,31896
1951139,19.719091,2.152908,19.719091,2.152908,19.719091,2.152908,19.719091,2.152908,19.719091,2.152908,0.05,8.308584213256836,20.12,0.94,56.17,98.59546,0.1904388241400011,4.8503194,0.23748684174075835,14.159841100803355,10.76454,0.04386476843572925,32776
