environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,agent3/mean_episode_returns,agent3/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
13000000,-0.15947401151061058,1.2,0.59999996,1.4,0.8,1.0,0.4472136,1.2,0.87177974,1.399288147687912,23.88587188720703,500.0,4.8,2.818808503203036,0.0,2.039608,0.00028017299204266663,2600,48.090691566467285
13500000,-0.3491455391049385,1.2,0.7483314,1.0,0.7745967,1.3,0.781025,1.1,0.53851646,1.072738766670227,20.31029987335205,500.0,4.6,2.2430670538014965,0.0,1.9595919,0.00033371711508714736,2700,41.31889057159424
14000000,-0.18499767780303955,1.4,0.8,1.3,0.64031243,1.7,0.781025,1.3,0.64031243,1.3938373923301697,25.452662467956543,500.0,5.7,2.4065566018995015,0.0,1.951922,0.00020327220443505387,2800,51.275320053100586
14500000,0.3567543961107731,1.0,0.4472136,0.8,0.6,0.7,0.64031243,1.0,0.6324555,1.1979078650474548,14.83697772026062,500.0,3.5,2.2040067205016385,0.0,1.4317821,0.0002479204079934569,2900,28.96044635772705
15000000,-0.3505868650972843,1.2,0.9797959,1.1,0.29999998,1.0,0.7745967,0.7,0.6403124,1.114232748746872,16.027674674987793,500.0,4.0,2.036482694397273,0.0,1.9493588,7.087390927290791e-05,3000,32.7565221786499
15500000,-0.12907300144433975,1.0,0.4472136,1.2,0.7483314,0.9,0.53851646,1.0,0.0,1.5911391377449036,15.92849087715149,500.0,4.1,1.9918079854003736,0.0,1.0440307,0.00026904065925873594,3100,32.11512851715088
16000000,-0.05277861934155226,1.3,0.78102493,1.1,0.83066237,0.9,0.53851646,1.0,0.7745967,1.3783560395240784,16.451915740966797,500.0,4.3,1.9330156106996583,0.0,2.3685439,0.00025701093335725694,3200,33.00938892364502
16500000,-0.2486433908343315,1.4,0.48989797,1.6,0.48989797,1.2,0.4,1.3,0.45825756,1.0561634302139282,18.114964485168457,500.0,5.5,2.039514241700817,0.0,0.92195445,0.00012132576578679207,3300,36.72721576690674
17000000,0.21139746345579624,1.7,1.0049876,1.9,1.0440307,1.5,0.67082036,1.7,0.90000004,2.0752868056297302,24.158043384552002,500.0,6.8,1.9516112177996547,0.0,1.8330303,0.00023520015612973148,3400,47.89329147338867
17500000,-0.18137557804584503,1.9,0.83066237,1.8,1.2489996,2.0,1.183216,1.8,1.077033,1.7711902558803558,24.33905792236328,500.0,7.5,2.2765992549000655,0.0,2.9410882,0.000341793228350919,3500,49.04086685180664
18000000,-0.2795529179275036,2.2,0.97979593,1.9,0.9433981,2.0,1.0,2.1,1.2206556,1.4019251465797424,25.46255874633789,500.0,8.2,1.9255781088009827,0.0,2.4819348,0.0001680757463328292,3600,51.48422336578369
18500000,-0.018791199196130037,2.0,0.8944272,2.6,1.2806249,2.1,0.9433981,2.3,1.4177446,1.3778212070465088,25.518123149871826,500.0,9.0,1.9677809756016358,0.0,2.9325757,0.0002817313544424988,3700,51.07382869720459
19000000,-0.010449334979057312,2.4,1.4966629,2.8,1.4,2.5,1.024695,3.0,1.3416407,1.0450326204299927,30.40168285369873,500.0,10.7,1.9278900308985611,0.0,3.4655447,0.0002146299362081804,3800,60.82426452636719
19500000,-0.08484819903969765,2.4,1.1135529,2.3,1.5524175,2.2,0.9797959,2.1,0.9433981,1.080559253692627,23.271424293518066,500.0,9.0,2.0465410180971957,0.0,3.2557642,0.00028655421520461087,3900,46.71254539489746
20000000,-0.12371088191866875,3.5,1.9621416,2.8,0.87177974,2.8,1.4,2.3,1.1874342,1.2497639954090118,27.2660231590271,500.0,11.4,2.3816610041001693,0.0,3.1368775,0.00043026957917296344,4000,54.77946853637695
